#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         574    -0.50596   -0.503442 0.000615008
         575       -0.51   -0.503453 0.000614044
         576       -0.51   -0.503465 0.000613083
         577       -0.51   -0.503476 0.000612125
         578       -0.51   -0.503487  0.00061117
         579       -0.51   -0.503499 0.000610218
         580       -0.51    -0.50351 0.000609269
         581       -0.51   -0.503521 0.000608323
         582       -0.51   -0.503532  0.00060738
         583       -0.51   -0.503543 0.000606439
         584       -0.51   -0.503554 0.000605501
         585       -0.51   -0.503565 0.000604567
         586       -0.51   -0.503576 0.000603635
         587       -0.51   -0.503587 0.000602705
         588    -0.50188   -0.503584 0.000601687
         589       -0.51   -0.503595 0.000600764
         590       -0.51   -0.503606 0.000599844
         591       -0.51   -0.503617 0.000598927
         592       -0.51   -0.503628 0.000598012
         593       -0.51   -0.503638   0.0005971
         594       -0.51   -0.503649 0.000596191
         595       -0.51    -0.50366 0.000595285
         596       -0.51    -0.50367 0.000594381
         597    -0.50188   -0.503667 0.000593393
         598       -0.51   -0.503678 0.000592495
         599       -0.51   -0.503689   0.0005916
         600       -0.51   -0.503699 0.000590707
         601    -0.48096   -0.503661 0.000590935
         602    -0.46812   -0.503602 0.000592895
         603    -0.49344   -0.503585 0.000592151
         604       -0.51   -0.503596 0.000591266
         605       -0.51   -0.503607 0.000590384
         606       -0.51   -0.503617 0.000589504
         607       -0.51   -0.503628 0.000588626
         608       -0.51   -0.503638 0.000587752
         609       -0.51   -0.503649 0.000586879
         610       -0.51   -0.503659  0.00058601
         611    -0.49772   -0.503649 0.000585131
         612       -0.51    -0.50366 0.000584267
         613       -0.51    -0.50367 0.000583405
         614       -0.51    -0.50368 0.000582546
         615    -0.49348   -0.503664 0.000581835
         616    -0.46808   -0.503606 0.000583751
         617    -0.49788   -0.503597 0.000582879
         618       -0.51   -0.503607 0.000582028
         619       -0.51   -0.503617 0.000581179
         620       -0.51   -0.503628 0.000580333
         621       -0.51   -0.503638 0.000579489
         622       -0.51   -0.503648 0.000578648
         623       -0.51   -0.503658 0.000577809
         624       -0.51   -0.503669 0.000576972
         625       -0.51   -0.503679 0.000576138
         626       -0.51   -0.503689 0.000575306
         627       -0.51   -0.503699 0.000574476
         628       -0.51   -0.503709 0.000573649
         629       -0.51   -0.503719 0.000572824
         630    -0.50184   -0.503716 0.000571923
         631       -0.51   -0.503726 0.000571103
         632       -0.51   -0.503736 0.000570286
         633       -0.51   -0.503746 0.000569471
         634       -0.51   -0.503756 0.000568658
         635       -0.51   -0.503765 0.000567848
         636       -0.51   -0.503775 0.000567039
         637       -0.51   -0.503785 0.000566233
         638       -0.51   -0.503795  0.00056543
         639    -0.50184   -0.503792 0.000564553
         640    -0.47304   -0.503744 0.000565712
         641       -0.51   -0.503753 0.000564914
         642       -0.51   -0.503763 0.000564117
         643       -0.51   -0.503773 0.000563324
         644       -0.51   -0.503782 0.000562532
         645       -0.51   -0.503792 0.000561742
         646       -0.51   -0.503802 0.000560955
         647     -0.4894   -0.503779 0.000560529
         648    -0.46544    -0.50372 0.000562778
         649    -0.46504   -0.503661 0.000565058
         650    -0.46752   -0.503605 0.000566918
         651       -0.51   -0.503615 0.000566132
         652       -0.51   -0.503625 0.000565348
         653       -0.51   -0.503634 0.000564567
         654       -0.51   -0.503644 0.000563788
         655       -0.51   -0.503654  0.00056301
         656       -0.51   -0.503664 0.000562235
         657       -0.51   -0.503673 0.000561462
         658       -0.51   -0.503683 0.000560691
         659       -0.51   -0.503692 0.000559922
         660       -0.51   -0.503702 0.000559155
         661       -0.51   -0.503711 0.000558391
         662       -0.51   -0.503721 0.000557628
         663       -0.51    -0.50373 0.000556867
         664       -0.51    -0.50374 0.000556109
         665       -0.51   -0.503749 0.000555352
         666       -0.51   -0.503759 0.000554598
         667       -0.51   -0.503768 0.000553845
         668    -0.50184   -0.503765 0.000553024
         669    -0.48108   -0.503731 0.000553235
         670       -0.51   -0.503741 0.000552489
         671    -0.48096   -0.503707 0.000552708
         672     -0.4894   -0.503685 0.000552295
         673       -0.51   -0.503695 0.000551554
         674    -0.50596   -0.503698 0.000550746
         675       -0.51   -0.503707 0.000550009
         676       -0.51   -0.503717 0.000549274
         677    -0.50592    -0.50372 0.000548473
         678       -0.51   -0.503729 0.000547742
         679       -0.51   -0.503738 0.000547013
         680       -0.51   -0.503748 0.000546286
         681       -0.51   -0.503757 0.000545561
         682       -0.51   -0.503766 0.000544838
