#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         569    -5.78686    -5.85115  0.00957354
         570    -5.78639    -5.85103  0.00955742
         571     -5.7859    -5.85092  0.00954136
         572    -5.78539     -5.8508  0.00952537
         573    -5.78486    -5.85069  0.00950944
         574     -5.7843    -5.85057  0.00949358
         575    -5.78371    -5.85046  0.00947778
         576    -5.78308    -5.85034  0.00946205
         577    -5.78242    -5.85022  0.00944638
         578    -5.78172     -5.8501  0.00943078
         579    -5.78099    -5.84998  0.00941525
         580    -5.78022    -5.84986  0.00939978
         581    -5.77941    -5.84974  0.00938439
         582    -5.77857    -5.84962  0.00936906
         583    -5.77769     -5.8495   0.0093538
         584    -5.77678    -5.84937  0.00933861
         585    -5.77584    -5.84925   0.0093235
         586    -5.77488    -5.84912  0.00930845
         587     -5.7739    -5.84899  0.00929347
         588    -5.77289    -5.84886  0.00927857
         589    -5.77187    -5.84873  0.00926374
         590    -5.77084     -5.8486  0.00924898
         591    -5.76981    -5.84847  0.00923429
         592    -5.76877    -5.84833  0.00921967
         593    -5.76773     -5.8482  0.00920513
         594     -5.7667    -5.84806  0.00919065
         595    -5.76568    -5.84792  0.00917625
         596    -5.76468    -5.84778  0.00916191
         597    -5.76371    -5.84764  0.00914765
         598    -5.76276     -5.8475  0.00913345
         599    -5.76184    -5.84735  0.00911932
         600    -5.76097    -5.84721  0.00910526
         601    -5.76014    -5.84707  0.00909126
         602    -5.75936    -5.84692  0.00907733
         603    -5.75864    -5.84677  0.00906346
         604    -5.75798    -5.84663  0.00904964
         605    -5.75738    -5.84648  0.00903589
         606    -5.75686    -5.84633  0.00902219
         607    -5.75642    -5.84618  0.00900854
         608    -5.75605    -5.84603  0.00899494
         609    -5.75578    -5.84589  0.00898139
         610    -5.75559    -5.84574  0.00896789
         611     -5.7555    -5.84559  0.00895443
         612     -5.7555    -5.84544  0.00894101
         613    -5.75561     -5.8453  0.00892762
         614    -5.75581    -5.84515  0.00891427
         615    -5.75612    -5.84501  0.00890095
         616    -5.75653    -5.84486  0.00888766
         617    -5.75705    -5.84472   0.0088744
         618    -5.75766    -5.84458  0.00886115
         619    -5.75837    -5.84444  0.00884793
         620    -5.75918     -5.8443  0.00883473
         621    -5.76009    -5.84417  0.00882154
         622    -5.76108    -5.84403  0.00880837
         623    -5.76216     -5.8439  0.00879522
         624    -5.76332    -5.84377  0.00878207
         625    -5.76455    -5.84365  0.00876893
         626    -5.76585    -5.84352   0.0087558
         627    -5.76721     -5.8434  0.00874269
         628    -5.76863    -5.84328  0.00872958
         629     -5.7701    -5.84316  0.00871647
         630    -5.77161    -5.84305  0.00870338
         631    -5.77315    -5.84294  0.00869029
         632    -5.77473    -5.84283  0.00867721
         633    -5.77633    -5.84273  0.00866414
         634    -5.77794    -5.84263  0.00865107
         635    -5.77957    -5.84253  0.00863802
         636    -5.78121    -5.84243  0.00862497
         637    -5.78284    -5.84234  0.00861194
         638    -5.78448    -5.84225  0.00859892
         639     -5.7861    -5.84216  0.00858591
         640    -5.78772    -5.84207  0.00857292
